Word,task,rating,lexicalCategory,phonemes,totalMorphemes,concreteness,babyAVG
uh oh,alien,70,onomatopoeia and interjections,2.0,1,,7.083333333
uh oh,alien,12,onomatopoeia and interjections,2.0,1,,7.083333333
uh oh,alien,40,onomatopoeia and interjections,2.0,1,,7.083333333
uh oh,alien,70,onomatopoeia and interjections,2.0,1,,7.083333333
uh oh,alien,19,onomatopoeia and interjections,2.0,1,,7.083333333
uh oh,alien,55,onomatopoeia and interjections,2.0,1,,7.083333333
uh oh,alien,0,onomatopoeia and interjections,2.0,1,,7.083333333
uncle,alien,6,noun,4.0,1,4.24,5.222222222
uncle,alien,25,noun,4.0,1,4.24,5.222222222
uncle,alien,70,noun,4.0,1,4.24,5.222222222
uncle,alien,1,noun,4.0,1,4.24,5.222222222
uncle,alien,5,noun,4.0,1,4.24,5.222222222
uncle,alien,19,noun,4.0,1,4.24,5.222222222
uncle,alien,11,noun,4.0,1,4.24,5.222222222
uncle,alien,10,noun,4.0,1,4.24,5.222222222
uncle,alien,20,noun,4.0,1,4.24,5.222222222
uncle,alien,0,noun,4.0,1,4.24,5.222222222
uncle,alien,5,noun,4.0,1,4.24,5.222222222
uncle,alien,0,noun,4.0,1,4.24,5.222222222
uncle,alien,16,noun,4.0,1,4.24,5.222222222
uncle,alien,25,noun,4.0,1,4.24,5.222222222
uncle,alien,21,noun,4.0,1,4.24,5.222222222
uncle,alien,1,noun,4.0,1,4.24,5.222222222
uncle,alien,12,noun,4.0,1,4.24,5.222222222
uncle,alien,30,noun,4.0,1,4.24,5.222222222
under,alien,0,function,4.0,1,3.45,2.181818182
under,alien,6,function,4.0,1,3.45,2.181818182
under,alien,42,function,4.0,1,3.45,2.181818182
under,alien,9,function,4.0,1,3.45,2.181818182
under,alien,20,function,4.0,1,3.45,2.181818182
under,alien,58,function,4.0,1,3.45,2.181818182
under,alien,61,function,4.0,1,3.45,2.181818182
under,alien,20,function,4.0,1,3.45,2.181818182
under,alien,56,function,4.0,1,3.45,2.181818182
under,alien,50,function,4.0,1,3.45,2.181818182
up,alien,35,function,2.0,1,3.83,3.0
up,alien,100,function,2.0,1,3.83,3.0
up,alien,98,function,2.0,1,3.83,3.0
up,alien,85,function,2.0,1,3.83,3.0
up,alien,92,function,2.0,1,3.83,3.0
up,alien,98,function,2.0,1,3.83,3.0
up,alien,10,function,2.0,1,3.83,3.0
up,alien,90,function,2.0,1,3.83,3.0
up,alien,55,function,2.0,1,3.83,3.0
up,alien,49,function,2.0,1,3.83,3.0
up,alien,0,function,2.0,1,3.83,3.0
up,alien,30,function,2.0,1,3.83,3.0
us,alien,42,function,2.0,1,3.59,4.916666667
us,alien,10,function,2.0,1,3.59,4.916666667
us,alien,96,function,2.0,1,3.59,4.916666667
us,alien,53,function,2.0,1,3.59,4.916666667
us,alien,0,function,2.0,1,3.59,4.916666667
us,alien,76,function,2.0,1,3.59,4.916666667
us,alien,54,function,2.0,1,3.59,4.916666667
us,alien,40,function,2.0,1,3.59,4.916666667
us,alien,62,function,2.0,1,3.59,4.916666667
us,alien,83,function,2.0,1,3.59,4.916666667
vacuum,alien,17,noun,7.0,1,4.22,2.0
vacuum,alien,10,noun,7.0,1,4.22,2.0
vacuum,alien,0,noun,7.0,1,4.22,2.0
vacuum,alien,5,noun,7.0,1,4.22,2.0
vacuum,alien,0,noun,7.0,1,4.22,2.0
vacuum,alien,20,noun,7.0,1,4.22,2.0
vacuum,alien,20,noun,7.0,1,4.22,2.0
vacuum,alien,23,noun,7.0,1,4.22,2.0
vacuum,alien,42,noun,7.0,1,4.22,2.0
vacuum,alien,25,noun,7.0,1,4.22,2.0
vacuum,alien,10,noun,7.0,1,4.22,2.0
vacuum,alien,0,noun,7.0,1,4.22,2.0
vacuum,alien,7,noun,7.0,1,4.22,2.0
vacuum,alien,30,noun,7.0,1,4.22,2.0
vacuum,alien,27,noun,7.0,1,4.22,2.0
vacuum,alien,0,noun,7.0,1,4.22,2.0
vacuum,alien,70,noun,7.0,1,4.22,2.0
vacuum,alien,8,noun,7.0,1,4.22,2.0
vagina,alien,3,noun,6.0,1,4.82,5.133333333
vagina,alien,10,noun,6.0,1,4.82,5.133333333
vagina,alien,20,noun,6.0,1,4.82,5.133333333
vagina,alien,9,noun,6.0,1,4.82,5.133333333
vagina,alien,4,noun,6.0,1,4.82,5.133333333
vagina,alien,6,noun,6.0,1,4.82,5.133333333
vagina,alien,3,noun,6.0,1,4.82,5.133333333
vagina,alien,4,noun,6.0,1,4.82,5.133333333
vagina,alien,1,noun,6.0,1,4.82,5.133333333
vagina,alien,4,noun,6.0,1,4.82,5.133333333
vagina,alien,85,noun,6.0,1,4.82,5.133333333
vagina,alien,56,noun,6.0,1,4.82,5.133333333
vagina,alien,81,noun,6.0,1,4.82,5.133333333
vanilla,alien,40,noun,6.0,1,4.68,3.818181818
vanilla,alien,9,noun,6.0,1,4.68,3.818181818
vanilla,alien,23,noun,6.0,1,4.68,3.818181818
vanilla,alien,15,noun,6.0,1,4.68,3.818181818
vanilla,alien,19,noun,6.0,1,4.68,3.818181818
vanilla,alien,5,noun,6.0,1,4.68,3.818181818
vanilla,alien,14,noun,6.0,1,4.68,3.818181818
vanilla,alien,8,noun,6.0,1,4.68,3.818181818
vanilla,alien,31,noun,6.0,1,4.68,3.818181818
vanilla,alien,20,noun,6.0,1,4.68,3.818181818
vitamins,alien,9,noun,8.0,2,4.5,5.3
vitamins,alien,10,noun,8.0,2,4.5,5.3
vitamins,alien,93,noun,8.0,2,4.5,5.3
vitamins,alien,41,noun,8.0,2,4.5,5.3
vitamins,alien,70,noun,8.0,2,4.5,5.3
vitamins,alien,8,noun,8.0,2,4.5,5.3
vitamins,alien,5,noun,8.0,2,4.5,5.3
vitamins,alien,13,noun,8.0,2,4.5,5.3
vitamins,alien,40,noun,8.0,2,4.5,5.3
vitamins,alien,11,noun,8.0,2,4.5,5.3
vitamins,alien,72,noun,8.0,2,4.5,5.3
vitamins,alien,100,noun,8.0,2,4.5,5.3
vitamins,alien,40,noun,8.0,2,4.5,5.3
vitamins,alien,20,noun,8.0,2,4.5,5.3
vitamins,alien,40,noun,8.0,2,4.5,5.3
vitamins,alien,50,noun,8.0,2,4.5,5.3
vitamins,alien,44,noun,8.0,2,4.5,5.3
vroom,alien,99,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,100,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,89,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,77,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,8,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,85,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,45,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,4,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,73,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,95,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,80,onomatopoeia and interjections,4.0,1,,5.5
vroom,alien,93,onomatopoeia and interjections,4.0,1,,5.5
wait,alien,30,verb,3.0,1,2.68,4.3
wait,alien,27,verb,3.0,1,2.68,4.3
wait,alien,40,verb,3.0,1,2.68,4.3
wait,alien,3,verb,3.0,1,2.68,4.3
wait,alien,74,verb,3.0,1,2.68,4.3
wait,alien,48,verb,3.0,1,2.68,4.3
wait,alien,34,verb,3.0,1,2.68,4.3
wait,alien,53,verb,3.0,1,2.68,4.3
wait,alien,56,verb,3.0,1,2.68,4.3
wait,alien,3,verb,3.0,1,2.68,4.3
wait,alien,0,verb,3.0,1,2.68,4.3
wake,alien,90,verb,3.0,1,3.11,5.411764706
wake,alien,39,verb,3.0,1,3.11,5.411764706
wake,alien,40,verb,3.0,1,3.11,5.411764706
wake,alien,23,verb,3.0,1,3.11,5.411764706
wake,alien,70,verb,3.0,1,3.11,5.411764706
wake,alien,19,verb,3.0,1,3.11,5.411764706
wake,alien,10,verb,3.0,1,3.11,5.411764706
wake,alien,50,verb,3.0,1,3.11,5.411764706
wake,alien,15,verb,3.0,1,3.11,5.411764706
wake,alien,13,verb,3.0,1,3.11,5.411764706
wake,alien,17,verb,3.0,1,3.11,5.411764706
wake,alien,19,verb,3.0,1,3.11,5.411764706
wake,alien,20,verb,3.0,1,3.11,5.411764706
wake,alien,0,verb,3.0,1,3.11,5.411764706
wake,alien,22,verb,3.0,1,3.11,5.411764706
wake,alien,3,verb,3.0,1,3.11,5.411764706
wake,alien,46,verb,3.0,1,3.11,5.411764706
wake,alien,9,verb,3.0,1,3.11,5.411764706
wake,alien,81,verb,3.0,1,3.11,5.411764706
walk,alien,19,verb,3.0,1,4.07,4.538461538
walk,alien,53,verb,3.0,1,4.07,4.538461538
walk,alien,10,verb,3.0,1,4.07,4.538461538
walk,alien,45,verb,3.0,1,4.07,4.538461538
walk,alien,22,verb,3.0,1,4.07,4.538461538
walk,alien,0,verb,3.0,1,4.07,4.538461538
walk,alien,19,verb,3.0,1,4.07,4.538461538
walk,alien,45,verb,3.0,1,4.07,4.538461538
walk,alien,90,verb,3.0,1,4.07,4.538461538
walk,alien,75,verb,3.0,1,4.07,4.538461538
walk,alien,27,verb,3.0,1,4.07,4.538461538
walk,alien,18,verb,3.0,1,4.07,4.538461538
walker,alien,16,noun,4.0,2,4.42,7.6
walker,alien,49,noun,4.0,2,4.42,7.6
walker,alien,32,noun,4.0,2,4.42,7.6
walker,alien,56,noun,4.0,2,4.42,7.6
walker,alien,70,noun,4.0,2,4.42,7.6
walker,alien,0,noun,4.0,2,4.42,7.6
walker,alien,19,noun,4.0,2,4.42,7.6
walker,alien,46,noun,4.0,2,4.42,7.6
walker,alien,81,noun,4.0,2,4.42,7.6
walker,alien,40,noun,4.0,2,4.42,7.6
wanna,alien,61,function,4.0,2,1.93,4.545454545
wanna,alien,3,function,4.0,2,1.93,4.545454545
wanna,alien,40,function,4.0,2,1.93,4.545454545
wanna,alien,0,function,4.0,2,1.93,4.545454545
wanna,alien,29,function,4.0,2,1.93,4.545454545
wanna,alien,9,function,4.0,2,1.93,4.545454545
wanna,alien,1,function,4.0,2,1.93,4.545454545
wanna,alien,2,function,4.0,2,1.93,4.545454545
wanna,alien,8,function,4.0,2,1.93,4.545454545
wanna,alien,20,function,4.0,2,1.93,4.545454545
wanna,alien,9,function,4.0,2,1.93,4.545454545
wanna,alien,74,function,4.0,2,1.93,4.545454545
was,alien,37,function,3.0,1,1.69,3.181818182
was,alien,16,function,3.0,1,1.69,3.181818182
was,alien,0,function,3.0,1,1.69,3.181818182
was,alien,15,function,3.0,1,1.69,3.181818182
was,alien,16,function,3.0,1,1.69,3.181818182
was,alien,16,function,3.0,1,1.69,3.181818182
was,alien,35,function,3.0,1,1.69,3.181818182
was,alien,3,function,3.0,1,1.69,3.181818182
was,alien,13,function,3.0,1,1.69,3.181818182
was,alien,54,function,3.0,1,1.69,3.181818182
was,alien,55,function,3.0,1,1.69,3.181818182
was,alien,5,function,3.0,1,1.69,3.181818182
was,alien,47,function,3.0,1,1.69,3.181818182
was,alien,3,function,3.0,1,1.69,3.181818182
was,alien,35,function,3.0,1,1.69,3.181818182
was,alien,51,function,3.0,1,1.69,3.181818182
was,alien,1,function,3.0,1,1.69,3.181818182
wash,alien,63,verb,3.0,1,4.35,5.454545455
wash,alien,50,verb,3.0,1,4.35,5.454545455
wash,alien,50,verb,3.0,1,4.35,5.454545455
wash,alien,19,verb,3.0,1,4.35,5.454545455
wash,alien,85,verb,3.0,1,4.35,5.454545455
wash,alien,38,verb,3.0,1,4.35,5.454545455
wash,alien,74,verb,3.0,1,4.35,5.454545455
wash,alien,6,verb,3.0,1,4.35,5.454545455
wash,alien,83,verb,3.0,1,4.35,5.454545455
wash,alien,34,verb,3.0,1,4.35,5.454545455
wash,alien,26,verb,3.0,1,4.35,5.454545455
wash,alien,16,verb,3.0,1,4.35,5.454545455
we,alien,80,function,2.0,1,3.08,2.461538462
we,alien,10,function,2.0,1,3.08,2.461538462
we,alien,40,function,2.0,1,3.08,2.461538462
we,alien,69,function,2.0,1,3.08,2.461538462
we,alien,5,function,2.0,1,3.08,2.461538462
we,alien,61,function,2.0,1,3.08,2.461538462
we,alien,74,function,2.0,1,3.08,2.461538462
we,alien,90,function,2.0,1,3.08,2.461538462
we,alien,60,function,2.0,1,3.08,2.461538462
we,alien,9,function,2.0,1,3.08,2.461538462
we,alien,0,function,2.0,1,3.08,2.461538462
were,alien,23,function,2.0,1,1.48,2.470588235
were,alien,70,function,2.0,1,1.48,2.470588235
were,alien,11,function,2.0,1,1.48,2.470588235
were,alien,39,function,2.0,1,1.48,2.470588235
were,alien,1,function,2.0,1,1.48,2.470588235
were,alien,62,function,2.0,1,1.48,2.470588235
were,alien,12,function,2.0,1,1.48,2.470588235
were,alien,45,function,2.0,1,1.48,2.470588235
were,alien,10,function,2.0,1,1.48,2.470588235
were,alien,10,function,2.0,1,1.48,2.470588235
wet,alien,9,adjective,3.0,1,4.46,6.588235294
wet,alien,23,adjective,3.0,1,4.46,6.588235294
wet,alien,86,adjective,3.0,1,4.46,6.588235294
wet,alien,18,adjective,3.0,1,4.46,6.588235294
wet,alien,0,adjective,3.0,1,4.46,6.588235294
wet,alien,23,adjective,3.0,1,4.46,6.588235294
wet,alien,46,adjective,3.0,1,4.46,6.588235294
wet,alien,1,adjective,3.0,1,4.46,6.588235294
wet,alien,0,adjective,3.0,1,4.46,6.588235294
wet,alien,84,adjective,3.0,1,4.46,6.588235294
wet,alien,77,adjective,3.0,1,4.46,6.588235294
wet,alien,50,adjective,3.0,1,4.46,6.588235294
wet,alien,81,adjective,3.0,1,4.46,6.588235294
wet,alien,31,adjective,3.0,1,4.46,6.588235294
what,alien,29,function,3.0,1,2.0,4.363636364
what,alien,0,function,3.0,1,2.0,4.363636364
what,alien,0,function,3.0,1,2.0,4.363636364
what,alien,80,function,3.0,1,2.0,4.363636364
what,alien,14,function,3.0,1,2.0,4.363636364
what,alien,91,function,3.0,1,2.0,4.363636364
what,alien,5,function,3.0,1,2.0,4.363636364
what,alien,5,function,3.0,1,2.0,4.363636364
what,alien,18,function,3.0,1,2.0,4.363636364
what,alien,3,function,3.0,1,2.0,4.363636364
what,alien,85,function,3.0,1,2.0,4.363636364
what,alien,6,function,3.0,1,2.0,4.363636364
what,alien,15,function,3.0,1,2.0,4.363636364
what,alien,10,function,3.0,1,2.0,4.363636364
what,alien,49,function,3.0,1,2.0,4.363636364
what,alien,21,function,3.0,1,2.0,4.363636364
what,alien,0,function,3.0,1,2.0,4.363636364
what,alien,10,function,3.0,1,2.0,4.363636364
what,alien,61,function,3.0,1,2.0,4.363636364
what,alien,0,function,3.0,1,2.0,4.363636364
when,alien,19,function,3.0,1,1.6,2.75
when,alien,0,function,3.0,1,1.6,2.75
when,alien,0,function,3.0,1,1.6,2.75
when,alien,45,function,3.0,1,1.6,2.75
when,alien,4,function,3.0,1,1.6,2.75
when,alien,34,function,3.0,1,1.6,2.75
when,alien,73,function,3.0,1,1.6,2.75
when,alien,0,function,3.0,1,1.6,2.75
when,alien,19,function,3.0,1,1.6,2.75
when,alien,2,function,3.0,1,1.6,2.75
when,alien,25,function,3.0,1,1.6,2.75
when,alien,2,function,3.0,1,1.6,2.75
when,alien,50,function,3.0,1,1.6,2.75
when,alien,8,function,3.0,1,1.6,2.75
when,alien,8,function,3.0,1,1.6,2.75
when,alien,31,function,3.0,1,1.6,2.75
when,alien,1,function,3.0,1,1.6,2.75
where,alien,88,function,2.0,1,1.66,2.388888889
where,alien,54,function,2.0,1,1.66,2.388888889
where,alien,34,function,2.0,1,1.66,2.388888889
where,alien,26,function,2.0,1,1.66,2.388888889
where,alien,29,function,2.0,1,1.66,2.388888889
where,alien,65,function,2.0,1,1.66,2.388888889
where,alien,94,function,2.0,1,1.66,2.388888889
where,alien,71,function,2.0,1,1.66,2.388888889
where,alien,34,function,2.0,1,1.66,2.388888889
where,alien,80,function,2.0,1,1.66,2.388888889
which,alien,0,function,4.0,1,1.54,1.214285714
which,alien,1,function,4.0,1,1.54,1.214285714
which,alien,0,function,4.0,1,1.54,1.214285714
which,alien,10,function,4.0,1,1.54,1.214285714
which,alien,2,function,4.0,1,1.54,1.214285714
which,alien,15,function,4.0,1,1.54,1.214285714
which,alien,9,function,4.0,1,1.54,1.214285714
which,alien,0,function,4.0,1,1.54,1.214285714
which,alien,12,function,4.0,1,1.54,1.214285714
which,alien,9,function,4.0,1,1.54,1.214285714
which,alien,40,function,4.0,1,1.54,1.214285714
white,alien,9,adjective,3.0,1,3.89,3.727272727
white,alien,59,adjective,3.0,1,3.89,3.727272727
white,alien,80,adjective,3.0,1,3.89,3.727272727
white,alien,30,adjective,3.0,1,3.89,3.727272727
white,alien,28,adjective,3.0,1,3.89,3.727272727
white,alien,40,adjective,3.0,1,3.89,3.727272727
white,alien,20,adjective,3.0,1,3.89,3.727272727
white,alien,23,adjective,3.0,1,3.89,3.727272727
white,alien,30,adjective,3.0,1,3.89,3.727272727
white,alien,20,adjective,3.0,1,3.89,3.727272727
who,alien,0,function,2.0,1,1.74,2.7
who,alien,74,function,2.0,1,1.74,2.7
who,alien,59,function,2.0,1,1.74,2.7
who,alien,81,function,2.0,1,1.74,2.7
who,alien,41,function,2.0,1,1.74,2.7
who,alien,62,function,2.0,1,1.74,2.7
who,alien,5,function,2.0,1,1.74,2.7
who,alien,87,function,2.0,1,1.74,2.7
who,alien,64,function,2.0,1,1.74,2.7
who,alien,90,function,2.0,1,1.74,2.7
who,alien,13,function,2.0,1,1.74,2.7
why,alien,30,function,2.0,1,1.86,3.4
why,alien,3,function,2.0,1,1.86,3.4
why,alien,1,function,2.0,1,1.86,3.4
why,alien,19,function,2.0,1,1.86,3.4
why,alien,76,function,2.0,1,1.86,3.4
why,alien,0,function,2.0,1,1.86,3.4
why,alien,81,function,2.0,1,1.86,3.4
why,alien,80,function,2.0,1,1.86,3.4
why,alien,20,function,2.0,1,1.86,3.4
why,alien,3,function,2.0,1,1.86,3.4
why,alien,58,function,2.0,1,1.86,3.4
why,alien,0,function,2.0,1,1.86,3.4
why,alien,86,function,2.0,1,1.86,3.4
why,alien,60,function,2.0,1,1.86,3.4
will,alien,74,function,3.0,1,2.64,1.818181818
will,alien,19,function,3.0,1,2.64,1.818181818
will,alien,64,function,3.0,1,2.64,1.818181818
will,alien,5,function,3.0,1,2.64,1.818181818
will,alien,0,function,3.0,1,2.64,1.818181818
will,alien,39,function,3.0,1,2.64,1.818181818
will,alien,50,function,3.0,1,2.64,1.818181818
will,alien,12,function,3.0,1,2.64,1.818181818
will,alien,37,function,3.0,1,2.64,1.818181818
will,alien,9,function,3.0,1,2.64,1.818181818
wind,alien,65,noun,4.0,1,3.93,2.545454545
wind,alien,30,noun,4.0,1,3.93,2.545454545
wind,alien,61,noun,4.0,1,3.93,2.545454545
wind,alien,30,noun,4.0,1,3.93,2.545454545
wind,alien,40,noun,4.0,1,3.93,2.545454545
wind,alien,59,noun,4.0,1,3.93,2.545454545
wind,alien,50,noun,4.0,1,3.93,2.545454545
wind,alien,41,noun,4.0,1,3.93,2.545454545
wind,alien,100,noun,4.0,1,3.93,2.545454545
wind,alien,80,noun,4.0,1,3.93,2.545454545
window,alien,16,noun,5.0,1,4.86,3.0
window,alien,18,noun,5.0,1,4.86,3.0
window,alien,46,noun,5.0,1,4.86,3.0
window,alien,52,noun,5.0,1,4.86,3.0
window,alien,67,noun,5.0,1,4.86,3.0
window,alien,18,noun,5.0,1,4.86,3.0
window,alien,12,noun,5.0,1,4.86,3.0
window,alien,10,noun,5.0,1,4.86,3.0
window,alien,4,noun,5.0,1,4.86,3.0
window,alien,56,noun,5.0,1,4.86,3.0
window,alien,74,noun,5.0,1,4.86,3.0
window,alien,35,noun,5.0,1,4.86,3.0
window,alien,43,noun,5.0,1,4.86,3.0
window,alien,17,noun,5.0,1,4.86,3.0
window,alien,51,noun,5.0,1,4.86,3.0
windy,alien,82,adjective,5.0,2,3.86,1.6
windy,alien,20,adjective,5.0,2,3.86,1.6
windy,alien,65,adjective,5.0,2,3.86,1.6
windy,alien,58,adjective,5.0,2,3.86,1.6
windy,alien,36,adjective,5.0,2,3.86,1.6
windy,alien,16,adjective,5.0,2,3.86,1.6
windy,alien,28,adjective,5.0,2,3.86,1.6
windy,alien,50,adjective,5.0,2,3.86,1.6
windy,alien,50,adjective,5.0,2,3.86,1.6
windy,alien,65,adjective,5.0,2,3.86,1.6
windy,alien,74,adjective,5.0,2,3.86,1.6
windy,alien,35,adjective,5.0,2,3.86,1.6
windy,alien,75,adjective,5.0,2,3.86,1.6
windy,alien,91,adjective,5.0,2,3.86,1.6
wipe,alien,87,verb,3.0,1,4.0,8.266666667
wipe,alien,30,verb,3.0,1,4.0,8.266666667
wipe,alien,5,verb,3.0,1,4.0,8.266666667
wipe,alien,21,verb,3.0,1,4.0,8.266666667
wipe,alien,24,verb,3.0,1,4.0,8.266666667
wipe,alien,67,verb,3.0,1,4.0,8.266666667
wipe,alien,0,verb,3.0,1,4.0,8.266666667
wipe,alien,2,verb,3.0,1,4.0,8.266666667
wipe,alien,13,verb,3.0,1,4.0,8.266666667
wipe,alien,56,verb,3.0,1,4.0,8.266666667
wish,alien,5,verb,3.0,1,1.77,3.916666667
wish,alien,5,verb,3.0,1,1.77,3.916666667
wish,alien,21,verb,3.0,1,1.77,3.916666667
wish,alien,23,verb,3.0,1,1.77,3.916666667
wish,alien,62,verb,3.0,1,1.77,3.916666667
wish,alien,7,verb,3.0,1,1.77,3.916666667
wish,alien,40,verb,3.0,1,1.77,3.916666667
wish,alien,64,verb,3.0,1,1.77,3.916666667
wish,alien,100,verb,3.0,1,1.77,3.916666667
wish,alien,11,verb,3.0,1,1.77,3.916666667
with,alien,81,function,3.0,1,2.0,3.818181818
with,alien,49,function,3.0,1,2.0,3.818181818
with,alien,77,function,3.0,1,2.0,3.818181818
with,alien,0,function,3.0,1,2.0,3.818181818
with,alien,11,function,3.0,1,2.0,3.818181818
with,alien,12,function,3.0,1,2.0,3.818181818
with,alien,29,function,3.0,1,2.0,3.818181818
with,alien,0,function,3.0,1,2.0,3.818181818
with,alien,28,function,3.0,1,2.0,3.818181818
with,alien,10,function,3.0,1,2.0,3.818181818
wolf,alien,61,noun,4.0,1,4.79,1.181818182
wolf,alien,43,noun,4.0,1,4.79,1.181818182
wolf,alien,70,noun,4.0,1,4.79,1.181818182
wolf,alien,67,noun,4.0,1,4.79,1.181818182
wolf,alien,39,noun,4.0,1,4.79,1.181818182
wolf,alien,80,noun,4.0,1,4.79,1.181818182
wolf,alien,11,noun,4.0,1,4.79,1.181818182
wolf,alien,30,noun,4.0,1,4.79,1.181818182
wolf,alien,11,noun,4.0,1,4.79,1.181818182
wolf,alien,65,noun,4.0,1,4.79,1.181818182
woods,alien,72,noun,4.0,2,4.87,1.294117647
woods,alien,70,noun,4.0,2,4.87,1.294117647
woods,alien,5,noun,4.0,2,4.87,1.294117647
woods,alien,30,noun,4.0,2,4.87,1.294117647
woods,alien,49,noun,4.0,2,4.87,1.294117647
woods,alien,0,noun,4.0,2,4.87,1.294117647
woods,alien,10,noun,4.0,2,4.87,1.294117647
woods,alien,70,noun,4.0,2,4.87,1.294117647
woods,alien,63,noun,4.0,2,4.87,1.294117647
woods,alien,61,noun,4.0,2,4.87,1.294117647
woof,alien,6,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,90,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,92,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,84,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,51,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,80,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,88,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,73,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,100,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,90,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,54,onomatopoeia and interjections,3.0,1,3.9,2.7
woof,alien,93,onomatopoeia and interjections,3.0,1,3.9,2.7
would,alien,56,function,3.0,1,1.12,1.181818182
would,alien,17,function,3.0,1,1.12,1.181818182
would,alien,11,function,3.0,1,1.12,1.181818182
would,alien,32,function,3.0,1,1.12,1.181818182
would,alien,65,function,3.0,1,1.12,1.181818182
would,alien,45,function,3.0,1,1.12,1.181818182
would,alien,23,function,3.0,1,1.12,1.181818182
would,alien,32,function,3.0,1,1.12,1.181818182
would,alien,10,function,3.0,1,1.12,1.181818182
would,alien,10,function,3.0,1,1.12,1.181818182
would,alien,10,function,3.0,1,1.12,1.181818182
would,alien,4,function,3.0,1,1.12,1.181818182
would,alien,13,function,3.0,1,1.12,1.181818182
would,alien,19,function,3.0,1,1.12,1.181818182
write,alien,0,verb,3.0,1,4.22,1.357142857
write,alien,80,verb,3.0,1,4.22,1.357142857
write,alien,65,verb,3.0,1,4.22,1.357142857
write,alien,35,verb,3.0,1,4.22,1.357142857
write,alien,72,verb,3.0,1,4.22,1.357142857
write,alien,10,verb,3.0,1,4.22,1.357142857
write,alien,20,verb,3.0,1,4.22,1.357142857
write,alien,94,verb,3.0,1,4.22,1.357142857
write,alien,44,verb,3.0,1,4.22,1.357142857
write,alien,0,verb,3.0,1,4.22,1.357142857
write,alien,37,verb,3.0,1,4.22,1.357142857
write,alien,11,verb,3.0,1,4.22,1.357142857
write,alien,0,verb,3.0,1,4.22,1.357142857
write,alien,21,verb,3.0,1,4.22,1.357142857
write,alien,60,verb,3.0,1,4.22,1.357142857
write,alien,57,verb,3.0,1,4.22,1.357142857
write,alien,40,verb,3.0,1,4.22,1.357142857
write,alien,5,verb,3.0,1,4.22,1.357142857
write,alien,8,verb,3.0,1,4.22,1.357142857
yard,alien,12,noun,3.0,1,4.82,2.6
yard,alien,29,noun,3.0,1,4.82,2.6
yard,alien,11,noun,3.0,1,4.82,2.6
yard,alien,26,noun,3.0,1,4.82,2.6
yard,alien,10,noun,3.0,1,4.82,2.6
yard,alien,0,noun,3.0,1,4.82,2.6
yard,alien,5,noun,3.0,1,4.82,2.6
yard,alien,50,noun,3.0,1,4.82,2.6
yard,alien,14,noun,3.0,1,4.82,2.6
yard,alien,9,noun,3.0,1,4.82,2.6
yellow,alien,10,adjective,4.0,1,4.3,2.538461538
yellow,alien,77,adjective,4.0,1,4.3,2.538461538
yellow,alien,3,adjective,4.0,1,4.3,2.538461538
yellow,alien,5,adjective,4.0,1,4.3,2.538461538
yellow,alien,67,adjective,4.0,1,4.3,2.538461538
yellow,alien,50,adjective,4.0,1,4.3,2.538461538
yellow,alien,43,adjective,4.0,1,4.3,2.538461538
yellow,alien,30,adjective,4.0,1,4.3,2.538461538
yellow,alien,2,adjective,4.0,1,4.3,2.538461538
yellow,alien,2,adjective,4.0,1,4.3,2.538461538
yellow,alien,81,adjective,4.0,1,4.3,2.538461538
yellow,alien,50,adjective,4.0,1,4.3,2.538461538
yellow,alien,10,adjective,4.0,1,4.3,2.538461538
yellow,alien,9,adjective,4.0,1,4.3,2.538461538
yellow,alien,0,adjective,4.0,1,4.3,2.538461538
yellow,alien,69,adjective,4.0,1,4.3,2.538461538
yellow,alien,44,adjective,4.0,1,4.3,2.538461538
yellow,alien,7,adjective,4.0,1,4.3,2.538461538
yes,alien,80,onomatopoeia and interjections,3.0,1,2.14,4.25
yes,alien,59,onomatopoeia and interjections,3.0,1,2.14,4.25
yes,alien,40,onomatopoeia and interjections,3.0,1,2.14,4.25
yes,alien,75,onomatopoeia and interjections,3.0,1,2.14,4.25
yes,alien,54,onomatopoeia and interjections,3.0,1,2.14,4.25
yes,alien,45,onomatopoeia and interjections,3.0,1,2.14,4.25
